chrom	start	end	gene_polyA	feature	strand
3L	4093316	4093382	NM_139599_4094344	last_intron	+
3L	4095122	4095199	NM_001169871_4094343	last_intron	-
3L	4095146	4095199	NM_001169872_4094504	last_intron	-
3L	4095146	4095199	NM_001274468_4094343	last_intron	-
3L	4104118	4104202	NM_139601_4107116	last_intron	+
3L	4111639	4111704	NM_139602_4114157	last_intron	+
3L	4115142	4115304	NM_001274469_4114289	last_intron	-
3L	4124852	4124918	NM_001104028_4123553	last_intron	-
3L	4124852	4124918	NM_001300004_4122907	last_intron	-
3L	4124852	4124918	NM_168062_4123138	last_intron	-
3L	4135766	4135818	NM_079191_4134860	last_intron	-
3L	4139994	4140050	NM_079193_4141398	last_intron	+
3L	4141654	4141722	NM_079194_4142070	last_intron	+
3L	4145480	4145711	NM_001274476_4145966	last_intron	+
3L	4151693	4151758	NM_001274477_4152473	last_intron	+
3L	4154084	4154165	NM_001274478_4153618	last_intron	-
3L	4154084	4154169	NM_001014557_4153618	last_intron	-
3L	4154245	4154366	NM_001169873_4153618	last_intron	-
3L	4162317	4162376	NM_001274479_4161666	last_intron	-
3L	4173276	4173337	NM_139608_4173789	last_intron	+
3L	4174842	4192191	NM_144077_4192968	last_intron	+
3L	4175718	4175789	NM_139609_4174859	last_intron	-
3L	4179587	4180730	NM_139610_4178980	last_intron	-
3L	4180355	4180730	NM_001169874_4179984	last_intron	-
3L	4182873	4183306	NM_144078_4182645	last_intron	-
3L	4191886	4192191	NM_079196_4193100	last_intron	+
3L	4191886	4192191	NM_168067_4193788	last_intron	+
3L	4203217	4204084	NM_139613_4200825	last_intron	-
3L	4208564	4208891	NM_139615_4207838	last_intron	-
3L	4211348	4211457	NM_139616_4210880	last_intron	-
3L	4212799	4212861	NM_139617_4211964	last_intron	-
3L	4215464	4215539	NM_139618_4216414	last_intron	+
3L	4222368	4222426	NM_001202119_4224003	last_intron	+
3L	4224851	4224926	NM_001274480_4224006	last_intron	-
3L	4224851	4224926	NM_079197_4224710	last_intron	-
3L	4242090	4242143	NM_139620_4242603	last_intron	+
3L	4245302	4245363	NM_057677_4246233	last_intron	+
3L	4247587	4247653	NM_079198_4246343	last_intron	-
3L	4255730	4255799	NM_139621_4256053	last_intron	+
3L	4256499	4256559	NM_139622_4255991	last_intron	-
3L	4261305	4261361	NM_139623_4261643	last_intron	+
3L	4262204	4262263	NM_001274481_4261652	last_intron	-
3L	4262204	4262263	NM_139624_4261297	last_intron	-
3L	4262747	4262797	NM_001104030_4263464	last_intron	+
3L	4262747	4262805	NM_001104029_4263233	last_intron	+
3L	4266944	4266997	NM_001031936_4266789	last_intron	-
3L	4274618	4274676	NM_139626_4277778	last_intron	+
3L	4281058	4281115	NM_001274482_4281585	last_intron	+
3L	4282548	4282609	NM_001038900_4281504	last_intron	-
3L	4285920	4286171	NM_139630_4286865	last_intron	+
3L	4287977	4288033	NM_001169875_4288349	last_intron	+
3L	4289880	4289960	NM_168075_4291211	last_intron	+
3L	4291050	4291112	NM_079200_4291211	last_intron	+
3L	4291623	4291686	NM_001169876_4291208	last_intron	-
3L	4292742	4292830	NM_139632_4293432	last_intron	+
3L	4296291	4298529	NM_139633_4294004	last_intron	-
3L	4318197	4318259	NM_001300005_4318608	last_intron	+
3L	4318197	4318259	NM_168080_4318473	last_intron	+
3L	4319259	4320137	NM_001259686_4321109	last_intron	+
3L	4324220	4324283	NM_001104031_4323530	last_intron	-
3L	4324220	4324283	NM_001259687_4322672	last_intron	-
3L	4324220	4324283	NM_001259690_4322491	last_intron	-
3L	4364745	4364811	NM_001259694_4365243	last_intron	+
3L	4365800	4365859	NM_001014558_4366671	last_intron	+
3L	4369737	4369825	NM_001014559_4367649	last_intron	-
3L	4369737	4369825	NM_139640_4369134	last_intron	-
3L	4381126	4381189	NM_168082_4380864	last_intron	-
3L	4402643	4402711	NM_139641_4403181	last_intron	+
3L	4404197	4404258	NM_001274485_4405168	last_intron	+
3L	4405615	4405784	NM_001104032_4405127	last_intron	-
3L	4405615	4405784	NM_139642_4405214	last_intron	-
3L	4419663	4419739	NM_001104033_4420266	last_intron	+
3L	4419663	4419739	NM_168083_4420648	last_intron	+
3L	4419663	4419739	NM_168085_4420073	last_intron	+
3L	4425891	4425953	NM_139644_4426621	last_intron	+
3L	4429502	4429565	NM_168086_4430229	last_intron	+
3L	4435089	4435174	NM_079203_4435993	last_intron	+
3L	4436891	4436946	NM_139645_4438311	last_intron	+
3L	4446677	4447176	NM_001144412_4448072	last_intron	+
3L	4447587	4447794	NM_001274486_4448072	last_intron	+
3L	4447587	4447897	NM_139646_4448072	last_intron	+
3L	4458045	4458109	NM_139647_4457177	last_intron	-
3L	4460182	4460244	NM_139648_4459193	last_intron	-
3L	4461249	4461316	NM_001274487_4460622	last_intron	-
3L	4461252	4461316	NM_001300006_4460622	last_intron	-
3L	4463365	4463720	NM_144079_4462974	last_intron	-
3L	4466470	4466621	NM_168087_4465105	last_intron	-
3L	4470009	4470070	NM_168088_4471012	last_intron	+
3L	4471767	4471838	NM_168089_4472438	last_intron	+
3L	4473079	4473137	NM_139651_4475095	last_intron	+
3L	4480333	4480412	NM_139652_4481487	last_intron	+
3L	4482846	4482911	NM_139653_4484370	last_intron	+
3L	4487463	4487520	NM_139654_4485159	last_intron	-
3L	4497275	4497405	NM_139655_4496883	last_intron	-
3L	4502799	4502890	NM_001169877_4501652	last_intron	-
3L	4503464	4503531	NM_001274488_4501652	last_intron	-
3L	4505308	4505399	NM_001169878_4504285	last_intron	-
3L	4511546	4512177	NM_079204_4510698	last_intron	-
3L	4538794	4538866	NM_139658_4539270	last_intron	+
3L	4540031	4540084	NM_168094_4539302	last_intron	-
3L	4551940	4552104	NM_001104035_4553457	last_intron	+
3L	4554692	4554754	NM_001031937_4554537	last_intron	-
3L	4589967	4590031	NM_001259698_4592295	last_intron	+
3L	4589967	4590031	NM_144080_4590769	last_intron	+
3L	4595255	4595316	NM_001014561_4594516	last_intron	-
3L	4595255	4595316	NM_001259699_4592447	last_intron	-
3L	4595255	4595316	NM_001259700_4592895	last_intron	-
3L	4628856	4628951	NM_139661_4629467	last_intron	+
3L	4630232	4642676	NM_001259702_4629604	last_intron	-
3L	4630343	4642676	NM_079917_4629604	last_intron	-
3L	4637754	4642676	NM_001274493_4636609	last_intron	-
3L	4637757	4642676	NM_001259701_4636609	last_intron	-
3L	4642807	4642937	NM_001259703_4642217	last_intron	-
3L	4753370	4753543	NM_139670_4752393	last_intron	-
3L	4753370	4753552	NM_001274497_4752393	last_intron	-
3L	4794148	4795800	NM_001274496_4796253	last_intron	+
3L	4803596	4803659	NM_139674_4803077	last_intron	-
3L	4807832	4807891	NM_001274498_4807368	last_intron	-
3L	4807832	4807891	NM_001274499_4807550	last_intron	-
3L	4828186	4828242	NM_139675_4829038	last_intron	+
3L	4832177	4832254	NM_001274504_4829092	last_intron	-
3L	4838447	4838562	NM_001259704_4837791	last_intron	-
3L	4838447	4839777	NM_001259705_4837791	last_intron	-
3L	4852322	4852398	NM_168104_4849438	last_intron	-
3L	4860206	4860270	NM_168105_4859810	last_intron	-
3L	4864059	4864119	NM_001144413_4864615	last_intron	+
3L	4894650	4894967	NM_139680_4895749	last_intron	+
3L	4896918	4896989	NM_139681_4898470	last_intron	+
3L	4900360	4900414	NM_139682_4900869	last_intron	+
3L	4918689	4918758	NM_139683_4919022	last_intron	+
3L	4918861	4919100	NM_001274505_4920198	last_intron	+
3L	4918861	4919100	NM_001300009_4919399	last_intron	+
3L	4940106	4952890	NM_001259706_4936758	last_intron	-
3L	4940106	4952890	NM_079206_4938057	last_intron	-
3L	5011744	5011799	NM_139685_5011444	last_intron	-
3L	5131621	5131759	NM_144201_5132127	last_intron	+
3L	5133068	5133127	NM_144202_5132796	last_intron	-
3L	5133939	5134345	NM_001274507_5135670	last_intron	+
3L	5136010	5136077	NM_139693_5135748	last_intron	-
3L	5138292	5138348	NM_139692_5138679	last_intron	+
3L	5140777	5140839	NM_139689_5140440	last_intron	-
3L	5143497	5143562	NM_001274508_5144317	last_intron	+
3L	5144021	5144107	NM_001300010_5144317	last_intron	+
3L	5145135	5145194	NM_139687_5144082	last_intron	-
3L	5149298	5149352	NM_079208_5149852	last_intron	+
3L	5151123	5151178	NM_139686_5149849	last_intron	-
3L	5153763	5153848	NM_079207_5154777	last_intron	+
3L	5161601	5161767	NM_168112_5155821	last_intron	-
3L	5161601	5161767	NM_168113_5160686	last_intron	-
3L	5161601	5162455	NM_001169879_5160686	last_intron	-
3L	5161601	5162455	NM_001259707_5157908	last_intron	-
3L	5161601	5162455	NM_001274510_5155821	last_intron	-
3L	5161601	5162455	NM_168114_5158795	last_intron	-
3L	5234721	5234769	NM_139699_5236631	last_intron	+
3L	5345595	5345655	NM_001274511_5343619	last_intron	-
3L	5361988	5362102	NM_001259708_5362422	last_intron	+
3L	5361988	5362102	NM_139701_5362798	last_intron	+
3L	5364015	5364083	NM_001300011_5363150	last_intron	-
3L	5364015	5364083	NM_139702_5363186	last_intron	-
3L	5364015	5364083	NM_168117_5362884	last_intron	-
3L	5366735	5366804	NM_139703_5367381	last_intron	+
3L	5367774	5367899	NM_139704_5367341	last_intron	-
3L	5378923	5378985	NM_139705_5378786	last_intron	-
3L	5439471	5439530	NM_001104038_5439803	last_intron	+
3L	5439471	5439530	NM_001274512_5442399	last_intron	+
3L	5479856	5479995	NM_139708_5483663	last_intron	+
3L	5498559	5498727	NM_139709_5497523	last_intron	-
3L	5503693	5503857	NM_001104039_5503528	last_intron	-
3L	5513851	5515184	NM_139711_5512421	last_intron	-
3L	5534407	5534982	NM_001259709_5533968	last_intron	-
3L	5535270	5535436	NM_139712_5534737	last_intron	-
3L	5539261	5539303	NM_001144417_5538411	last_intron	-
3L	5539853	5540175	NM_001104040_5538411	last_intron	-
3L	5539853	5540175	NM_139713_5538632	last_intron	-
3L	5540559	5540619	NM_001144415_5538632	last_intron	-
3L	5545101	5550783	NM_001104042_5544802	last_intron	-
3L	5560681	5560745	NM_139714_5559470	last_intron	-
3L	5562871	5563084	NM_001300012_5561783	last_intron	-
3L	5562871	5563084	NM_143706_5561701	last_intron	-
3L	5564266	5564325	NM_079934_5565103	last_intron	+
3L	5565371	5565526	NM_139715_5566765	last_intron	+
3L	5567603	5567731	NM_001300013_5566919	last_intron	-
3L	5588814	5588880	NM_139717_5590390	last_intron	+
3L	5593197	5593266	NM_139719_5592741	last_intron	-
3L	5599559	5599620	NM_139721_5598557	last_intron	-
3L	5601933	5601989	NM_139722_5601096	last_intron	-
3L	5606666	5606722	NM_176284_5607190	last_intron	+
3L	5607465	5607551	NM_139724_5607162	last_intron	-
3L	5648237	5648302	NM_001274513_5648936	last_intron	+
3L	5648237	5648302	NM_001300016_5652094	last_intron	+
3L	5656973	5657035	NM_139726_5657384	last_intron	+
3L	5660057	5660113	NM_079211_5659700	last_intron	-
3L	5739726	5740103	NM_001104046_5746400	last_intron	+
3L	5740207	5746467	NM_001104048_5749599	last_intron	+
3L	5751600	5751845	NM_079212_5750029	last_intron	-
3L	5761118	5761173	NM_079213_5761419	last_intron	+
3L	5761118	5761173	NM_168129_5761886	last_intron	+
3L	5762524	5762587	NM_001300020_5761963	last_intron	-
3L	5762524	5762587	NM_139727_5762027	last_intron	-
3L	5766716	5766775	NM_079214_5767084	last_intron	+
3L	5768133	5768200	NM_139728_5767017	last_intron	-
3L	5774076	5775188	NM_168132_5776271	last_intron	+
3L	5774076	5775188	NM_168135_5775845	last_intron	+
3L	5774846	5775188	NM_001259711_5775845	last_intron	+
3L	5775013	5775188	NM_001259710_5775845	last_intron	+
3L	5775013	5775188	NM_139729_5776271	last_intron	+
3L	5777144	5777203	NM_168136_5776324	last_intron	-
3L	5777899	5777957	NM_139730_5777476	last_intron	-
3L	5780774	5780836	NM_001316476_5781406	last_intron	+
3L	5782849	5782916	NM_001031938_5784685	last_intron	+
3L	5784537	5786437	NM_079215_5783215	last_intron	-
3L	5791643	5791695	NM_001300021_5789831	last_intron	-
3L	5791643	5791695	NM_139732_5790192	last_intron	-
3L	5795143	5795548	NM_001104050_5794405	last_intron	-
3L	5800717	5805827	NM_001274521_5797549	last_intron	-
3L	5800717	5805827	NM_079217_5798948	last_intron	-
3L	5805413	5805472	NM_168141_5805749	last_intron	+
3L	5811320	5811385	NM_001274523_5812228	last_intron	+
3L	5811918	5812064	NM_001274522_5812228	last_intron	+
3L	5811979	5812064	NM_139733_5812228	last_intron	+
3L	5812653	5812714	NM_139734_5812135	last_intron	-
3L	5813474	5816650	NM_001014565_5813338	last_intron	-
3L	5814866	5816646	NM_079218_5813691	last_intron	-
3L	5872333	5872384	NM_139735_5873518	last_intron	+
3L	5874369	5874421	NM_001274524_5875466	last_intron	+
3L	5874369	5874421	NM_139736_5875457	last_intron	+
3L	5896616	5896673	NM_139738_5895691	last_intron	-
3L	5898551	5898608	NM_139739_5899395	last_intron	+
3L	5900608	5900672	NM_168144_5900936	last_intron	+
3L	5901099	5901152	NM_168145_5900835	last_intron	-
3L	5903092	5903150	NM_001104051_5902887	last_intron	-
3L	5905386	5905454	NM_001259712_5904211	last_intron	-
3L	5909596	5909663	NM_001274526_5909895	last_intron	+
3L	5917031	5917106	NM_001104052_5917540	last_intron	+
3L	5918165	5918359	NM_139743_5917905	last_intron	-
3L	5923292	5923355	NM_001274527_5923567	last_intron	+
3L	5929039	5929103	NM_001014566_5929902	last_intron	+
3L	5929039	5929103	NM_001014567_5930120	last_intron	+
3L	5931558	5931617	NM_079219_5930262	last_intron	-
3L	5933991	5934053	NM_001038902_5933036	last_intron	-
3L	5933991	5934053	NM_001169881_5933365	last_intron	-
3L	5968593	5968813	NM_139749_5967545	last_intron	-
3L	5968596	5968813	NM_001274529_5967545	last_intron	-
3L	6010584	6010651	NM_139750_6009446	last_intron	-
3L	6025337	6025417	NM_168153_6026317	last_intron	+
3L	6034293	6034345	NM_001316456_6033521	last_intron	-
3L	6034293	6034345	NM_139753_6033199	last_intron	-
3L	6035502	6035558	NM_079220_6036175	last_intron	+
3L	6039452	6039529	NM_139755_6040135	last_intron	+
3L	6051036	6051095	NM_139756_6051690	last_intron	+
3L	6052664	6052726	NM_139757_6053215	last_intron	+
3L	6055663	6055716	NM_001274531_6057002	last_intron	+
3L	6055663	6055716	NM_080043_6056839	last_intron	+
3L	6060688	6060746	NM_139759_6061378	last_intron	+
3L	6061731	6062273	NM_139760_6061372	last_intron	-
3L	6069892	6070220	NM_139762_6071545	last_intron	+
3L	6074489	6074547	NM_139764_6073490	last_intron	-
3L	6075957	6076022	NM_001274532_6076093	last_intron	+
3L	6075957	6076022	NM_139765_6076258	last_intron	+
3L	6076144	6076210	NM_001274533_6076258	last_intron	+
3L	6079281	6079341	NM_001300023_6082491	last_intron	+
3L	6079281	6079341	NM_139766_6081533	last_intron	+
3L	6089729	6089789	NM_001274534_6092188	last_intron	+
3L	6089729	6089789	NM_001274535_6090264	last_intron	+
3L	6092790	6092849	NM_139768_6092188	last_intron	-
3L	6096151	6096205	NM_139770_6096517	last_intron	+
3L	6121702	6121975	NM_001144422_6123913	last_intron	+
3L	6121702	6121975	NM_079221_6122862	last_intron	+
3L	6124738	6124806	NM_001316466_6123934	last_intron	-
3L	6130749	6130810	NM_144405_6130386	last_intron	-
3L	6131605	6131947	NM_001300024_6131242	last_intron	-
3L	6131605	6131947	NM_144404_6131315	last_intron	-
3L	6133352	6133413	NM_057924_6132990	last_intron	-
3L	6135033	6135094	NM_057925_6134697	last_intron	-
3L	6136578	6136636	NM_057926_6136215	last_intron	-
3L	6137911	6137971	NM_176290_6137583	last_intron	-
3L	6139605	6139715	NM_168158_6139223	last_intron	-
3L	6142187	6142248	NM_001259714_6141903	last_intron	-
3L	6142187	6142252	NM_168159_6141903	last_intron	-
3L	6143599	6143690	NM_001274537_6144101	last_intron	+
3L	6143599	6143690	NM_057930_6144006	last_intron	+
3L	6145038	6145108	NM_057931_6145393	last_intron	+
3L	6152586	6152667	NM_057934_6152050	last_intron	-
3L	6156896	6157087	NM_139773_6156592	last_intron	-
3L	6158348	6158404	NM_001104054_6158075	last_intron	-
3L	6161203	6161259	NM_139774_6161589	last_intron	+
3L	6163685	6163813	NM_139775_6164682	last_intron	+
3L	6169927	6170116	NM_001274539_6169569	last_intron	-
3L	6169927	6170116	NM_001274540_6164916	last_intron	-
3L	6169927	6170116	NM_139776_6167313	last_intron	-
3L	6169942	6170116	NM_001274541_6169569	last_intron	-
3L	6178425	6178481	NM_001274542_6178941	last_intron	+
3L	6178425	6178481	NM_139777_6178773	last_intron	+
3L	6180115	6180180	NM_001104055_6178677	last_intron	-
3L	6183870	6183930	NM_057949_6182176	last_intron	-
3L	6185630	6185703	NM_001259716_6185853	last_intron	+
3L	6185644	6185703	NM_001259715_6185853	last_intron	+
3L	6187972	6188033	NM_057956_6185830	last_intron	-
3L	6191124	6191182	NM_139779_6192049	last_intron	+
3L	6192709	6192775	NM_139780_6192124	last_intron	-
3L	6197557	6197613	NM_001274543_6200385	last_intron	+
3L	6197557	6197613	NM_168160_6199596	last_intron	+
3L	6203425	6203486	NM_139781_6203776	last_intron	+
3L	6205628	6205692	NM_057269_6203831	last_intron	-
3L	6220677	6220739	NM_001316477_6220949	last_intron	+
3L	6232200	6232263	NM_139782_6231805	last_intron	-
3L	6232772	6232836	NM_001043122_6232469	last_intron	-
3L	6233721	6233776	NM_001202124_6233491	last_intron	-
3L	6234701	6234761	NM_001274544_6234323	last_intron	-
3L	6241145	6241205	NM_057483_6240500	last_intron	-
3L	6247206	6247357	NM_168162_6245933	last_intron	-
3L	6257745	6257802	NM_139785_6257423	last_intron	-
3L	6259910	6259980	NM_001274545_6259105	last_intron	-
3L	6259910	6259980	NM_001274546_6259492	last_intron	-
3L	6276084	6276255	NM_001259717_6277035	last_intron	+
3L	6321981	6322044	NM_168163_6322098	last_intron	+
3L	6326942	6326995	NM_168164_6327049	last_intron	+
3L	6328958	6329015	NM_168165_6329069	last_intron	+
3L	6331640	6332063	NM_139786_6329324	last_intron	-
3L	6484562	6484684	NM_139788_6485964	last_intron	+
3L	6487795	6487855	NM_001274548_6486167	last_intron	-
3L	6487795	6487855	NM_139789_6486597	last_intron	-
3L	6490903	6490969	NM_139790_6491210	last_intron	+
3L	6492739	6492796	NM_139791_6491230	last_intron	-
3L	6530919	6530971	NM_168168_6532429	last_intron	+
3L	6547601	6548686	NM_001169883_6550104	last_intron	+
3L	6564371	6564726	NM_001259719_6563197	last_intron	-
3L	6591417	6591478	NM_001259718_6592149	last_intron	+
3L	6591417	6591478	NM_144449_6593940	last_intron	+
3L	6594466	6594521	NM_079223_6593938	last_intron	-
3L	6605202	6605274	NM_001274549_6604366	last_intron	-
3L	6605202	6605274	NM_139792_6604450	last_intron	-
3L	6607078	6607134	NM_139793_6608739	last_intron	+
3L	6617315	6617767	NM_139794_6619113	last_intron	+
3L	6617315	6617767	NM_168173_6618180	last_intron	+
3L	6634660	6634727	NM_057507_6635059	last_intron	+
3L	6664591	6664846	NM_139795_6664224	last_intron	-
3L	6666784	6666847	NM_168175_6666638	last_intron	-
3L	6690327	6690387	NM_139796_6689327	last_intron	-
3L	6690327	6690387	NM_168176_6689699	last_intron	-
3L	6708479	6708539	NM_001274550_6709000	last_intron	+
3L	6715368	6715707	NM_001300026_6713356	last_intron	-
3L	6715368	6715707	NM_057549_6714038	last_intron	-
3L	6733067	6733128	NM_001202125_6728800	last_intron	-
3L	6733067	6733128	NM_001274551_6730162	last_intron	-
3L	6739921	6740304	NM_139798_6738528	last_intron	-
3L	6740873	6740956	NM_206285_6740305	last_intron	-
3L	6744968	6745030	NM_001300027_6744426	last_intron	-
3L	6753237	6753317	NM_001274553_6754029	last_intron	+
3L	6754457	6755072	NM_001274557_6754017	last_intron	-
3L	6754493	6754744	NM_001274554_6754017	last_intron	-
3L	6754493	6755072	NM_001274555_6754017	last_intron	-
3L	6754493	6755419	NM_001274556_6754017	last_intron	-
3L	6754936	6755072	NM_001274558_6754813	last_intron	-
3L	6757454	6757518	NM_139802_6756629	last_intron	-
3L	6913527	6913756	NM_168181_6911999	last_intron	-
3L	6913527	6914413	NM_079225_6911999	last_intron	-
3L	6934366	6934485	NM_139803_6934824	last_intron	+
3L	6948109	6948277	NM_001104056_6948662	last_intron	+
3L	6948109	6948277	NM_001274559_6949313	last_intron	+
3L	6951202	6951266	NM_001274562_6949491	last_intron	-
3L	6955169	6955380	NM_168182_6951804	last_intron	-
3L	6956397	6956453	NM_001274563_6957440	last_intron	+
3L	6956397	6956453	NM_001274564_6956998	last_intron	+
3L	6957284	6957351	NM_139807_6956946	last_intron	-
3L	6959083	6959139	NM_080019_6959586	last_intron	+
3L	6961327	6961810	NM_057632_6959554	last_intron	-
3L	6965971	6966034	NM_139808_6965260	last_intron	-
3L	6968396	6968508	NM_139809_6968035	last_intron	-
